item_id,cleanout_bag_id,category,donor_state,weight_grams,disposition,timestamp,evidence_id
TB-3132,TU-BAG-10886,Denim,CA,,DOWN_CYCLED_SHRED,2026-09-04T07:02:00.000Z,
TB-3133,TU-BAG-10887,Tops,GA,151,DOWN_CYCLED_SHRED,2026-09-04T07:04:00.000Z,
TB-3134,TU-BAG-10887,Tops,,185,LISTED_RESALE,2026-09-04T07:06:00.000Z,RS-22434
TB-3135,TU-BAG-10888,Tops,,,LISTED_RESALE,2026-09-04T07:08:00.000Z,RS-22435
TB-3136,TU-BAG-10888,Outerwear,CA,919,LISTED_RESALE,2026-09-04T07:10:00.000Z,RS-22436
TB-3137,TU-BAG-10889,Outerwear,CA,1000,REPAIRED,2026-09-04T07:12:00.000Z,RP-22437
TB-3138,TU-BAG-10889,Knitwear,CA,,REPAIRED,2026-09-04T07:14:00.000Z,RP-22438
TB-3139,TU-BAG-10890,Knitwear,CA,,LISTED_RESALE,2026-09-04T07:16:00.000Z,RS-22439
TB-3140,TU-BAG-10890,Accessories,CA,110,REPAIRED,2026-09-04T07:18:00.000Z,RP-22440
TB-3141,TU-BAG-10891,Denim,CA,,REPAIRED,2026-09-04T07:20:00.000Z,RP-22441
TB-3142,TU-BAG-10891,Tops,CA,210,REPAIRED,2026-09-04T07:22:00.000Z,RP-22442
TB-3143,TU-BAG-10892,Knitwear,CA,330,LISTED_RESALE,2026-09-04T07:24:00.000Z,RS-22443
TB-3144,TU-BAG-10892,Accessories,CA,,LISTED_RESALE,2026-09-04T07:26:00.000Z,RS-22444
TB-3145,TU-BAG-10893,Knitwear,AZ,325,REPAIRED,2026-09-04T07:28:00.000Z,RP-22445
TB-3146,TU-BAG-10893,Knitwear,GA,317,REPAIRED,2026-09-04T07:30:00.000Z,RP-22446
TB-3147,TU-BAG-10894,Tops,,170,REPAIRED,2026-09-04T07:32:00.000Z,RP-22447
TB-3148,TU-BAG-10894,Accessories,,118,LISTED_RESALE,2026-09-04T07:34:00.000Z,RS-22448
TB-3149,TU-BAG-10895,Accessories,CA,97,UNVERIFIED_EXPORT,2026-09-04T07:36:00.000Z,
TB-3150,TU-BAG-10895,Accessories,CA,115,REPAIRED,2026-09-04T07:38:00.000Z,RP-22450
TB-3151,TU-BAG-10896,Denim,NV,776,LISTED_RESALE,2026-09-04T07:40:00.000Z,RS-22451
TB-3152,TU-BAG-10896,Outerwear,CA,,REPAIRED,2026-09-04T07:42:00.000Z,RP-22452
TB-3153,TU-BAG-10897,Outerwear,CA,995,REPAIRED,2026-09-04T07:44:00.000Z,RP-22453
TB-3154,TU-BAG-10897,Outerwear,IL,744,LISTED_RESALE,2026-09-04T07:46:00.000Z,RS-22454
TB-3155,TU-BAG-10898,Knitwear,FL,,REPAIRED,2026-09-04T07:48:00.000Z,RP-22455
TB-3156,TU-BAG-10898,Knitwear,CA,,DOWN_CYCLED_SHRED,2026-09-04T07:50:00.000Z,
TB-3157,TU-BAG-10899,Denim,TX,555,REPAIRED,2026-09-04T07:52:00.000Z,RP-22457
TB-3158,TU-BAG-10899,Accessories,CA,120,LISTED_RESALE,2026-09-04T07:54:00.000Z,RS-22458
TB-3159,TU-BAG-10900,Outerwear,WA,,UNVERIFIED_EXPORT,2026-09-04T07:56:00.000Z,
TB-3160,TU-BAG-10900,Outerwear,NV,755,LISTED_RESALE,2026-09-04T07:58:00.000Z,RS-22460
TB-3161,TU-BAG-10901,Knitwear,CA,305,LISTED_RESALE,2026-09-04T08:00:00.000Z,RS-22461
TB-3162,TU-BAG-10901,Outerwear,CA,1046,LISTED_RESALE,2026-09-04T08:02:00.000Z,RS-22462
TB-3163,TU-BAG-10902,Tops,CA,,REPAIRED,2026-09-04T08:04:00.000Z,RP-22463
TB-3164,TU-BAG-10902,Denim,,,LISTED_RESALE,2026-09-04T08:06:00.000Z,RS-22464
TB-3165,TU-BAG-10903,Accessories,,110,REPAIRED,2026-09-04T08:08:00.000Z,RP-22465
TB-3166,TU-BAG-10903,Knitwear,CA,405,UNVERIFIED_EXPORT,2026-09-04T08:10:00.000Z,
TB-3167,TU-BAG-10904,Knitwear,CA,417,REPAIRED,2026-09-04T08:12:00.000Z,RP-22467
TB-3168,TU-BAG-10904,Accessories,CA,139,LISTED_RESALE,2026-09-04T08:14:00.000Z,RS-22468
TB-3169,TU-BAG-10905,Outerwear,CA,,REPAIRED,2026-09-04T08:16:00.000Z,RP-22469
TB-3170,TU-BAG-10905,Tops,CA,,LISTED_RESALE,2026-09-04T08:18:00.000Z,RS-22470
TB-3171,TU-BAG-10906,Accessories,GA,,LISTED_RESALE,2026-09-04T08:20:00.000Z,RS-22471
TB-3172,TU-BAG-10906,Accessories,,120,REPAIRED,2026-09-04T08:22:00.000Z,RP-22472
TB-3173,TU-BAG-10907,Accessories,IL,,UNVERIFIED_EXPORT,2026-09-04T08:24:00.000Z,
TB-3174,TU-BAG-10907,Denim,,583,LISTED_RESALE,2026-09-04T08:26:00.000Z,RS-22474
TB-3175,TU-BAG-10908,Accessories,NY,121,LISTED_RESALE,2026-09-04T08:28:00.000Z,RS-22475
TB-3176,TU-BAG-10908,Tops,CA,172,REPAIRED,2026-09-04T08:30:00.000Z,RP-22476
TB-3177,TU-BAG-10909,Tops,CA,181,REPAIRED,2026-09-04T08:32:00.000Z,RP-22477
TB-3178,TU-BAG-10909,Outerwear,CA,1077,REPAIRED,2026-09-04T08:34:00.000Z,RP-22478
TB-3179,TU-BAG-10910,Tops,OR,179,LISTED_RESALE,2026-09-04T08:36:00.000Z,RS-22479
TB-3180,TU-BAG-10910,Knitwear,CA,313,LISTED_RESALE,2026-09-04T08:38:00.000Z,RS-22480
TB-3181,TU-BAG-10911,Accessories,CA,,REPAIRED,2026-09-04T08:40:00.000Z,RP-22481
TB-3182,TU-BAG-10911,Tops,CA,192,REPAIRED,2026-09-04T08:42:00.000Z,RP-22482
TB-3183,TU-BAG-10912,Accessories,CA,103,REPAIRED,2026-09-04T08:44:00.000Z,RP-22483
TB-3184,TU-BAG-10912,Denim,CA,587,LISTED_RESALE,2026-09-04T08:46:00.000Z,RS-22484
TB-3185,TU-BAG-10913,Denim,,,LISTED_RESALE,2026-09-04T08:48:00.000Z,RS-22485
TB-3186,TU-BAG-10913,Knitwear,CA,,LISTED_RESALE,2026-09-04T08:50:00.000Z,RS-22486
TB-3187,TU-BAG-10914,Accessories,CA,129,REPAIRED,2026-09-04T08:52:00.000Z,RP-22487
TB-3188,TU-BAG-10914,Outerwear,CA,,REPAIRED,2026-09-04T08:54:00.000Z,RP-22488
TB-3189,TU-BAG-10915,Accessories,CA,,LISTED_RESALE,2026-09-04T08:56:00.000Z,RS-22489
TB-3190,TU-BAG-10915,Tops,,210,LISTED_RESALE,2026-09-04T08:58:00.000Z,RS-22490
TB-3191,TU-BAG-10916,Denim,WA,568,LISTED_RESALE,2026-09-04T09:00:00.000Z,RS-22491
TB-3192,TU-BAG-10916,Outerwear,CA,914,LANDFILL,2026-09-04T09:02:00.000Z,
TB-3193,TU-BAG-10917,Denim,CA,652,REPAIRED,2026-09-04T09:04:00.000Z,RP-22493
TB-3194,TU-BAG-10917,Accessories,IL,101,LISTED_RESALE,2026-09-04T09:06:00.000Z,RS-22494
TB-3195,TU-BAG-10918,Knitwear,CA,317,REPAIRED,2026-09-04T09:08:00.000Z,RP-22495
TB-3196,TU-BAG-10918,Outerwear,CA,929,DOWN_CYCLED_SHRED,2026-09-04T09:10:00.000Z,
TB-3197,TU-BAG-10919,Outerwear,CA,1034,LISTED_RESALE,2026-09-04T09:12:00.000Z,RS-22497
TB-3198,TU-BAG-10919,Denim,CA,600,REPAIRED,2026-09-04T09:14:00.000Z,RP-22498
TB-3199,TU-BAG-10920,Accessories,CA,104,REPAIRED,2026-09-04T09:16:00.000Z,RP-22499
TB-3200,TU-BAG-10920,Tops,CA,209,REPAIRED,2026-09-04T09:18:00.000Z,RP-22500
TB-3201,TU-BAG-10921,Knitwear,CA,334,UNVERIFIED_EXPORT,2026-09-04T09:20:00.000Z,
TB-3202,TU-BAG-10921,Denim,,768,REPAIRED,2026-09-04T09:22:00.000Z,RP-22502
TB-3203,TU-BAG-10922,Knitwear,CA,343,LISTED_RESALE,2026-09-04T09:24:00.000Z,RS-22503
TB-3204,TU-BAG-10922,Denim,,,REPAIRED,2026-09-04T09:26:00.000Z,RP-22504
TB-3205,TU-BAG-10923,Outerwear,CA,,REPAIRED,2026-09-04T09:28:00.000Z,RP-22505
TB-3206,TU-BAG-10923,Knitwear,AZ,,REPAIRED,2026-09-04T09:30:00.000Z,RP-22506
TB-3207,TU-BAG-10924,Outerwear,CA,801,REPAIRED,2026-09-04T09:32:00.000Z,RP-22507
TB-3208,TU-BAG-10924,Accessories,AZ,111,REPAIRED,2026-09-04T09:34:00.000Z,RP-22508
TB-3209,TU-BAG-10925,Knitwear,CA,388,REPAIRED,2026-09-04T09:36:00.000Z,RP-22509
TB-3210,TU-BAG-10925,Tops,CA,144,REPAIRED,2026-09-04T09:38:00.000Z,RP-22510
TB-3211,TU-BAG-10926,Tops,GA,171,REPAIRED,2026-09-04T09:40:00.000Z,RP-22511
TB-3212,TU-BAG-10926,Knitwear,CA,316,LISTED_RESALE,2026-09-04T09:42:00.000Z,RS-22512
TB-3213,TU-BAG-10927,Outerwear,CA,832,LISTED_RESALE,2026-09-04T09:44:00.000Z,RS-22513
TB-3214,TU-BAG-10927,Denim,CA,,REPAIRED,2026-09-04T09:46:00.000Z,RP-22514
TB-3215,TU-BAG-10928,Outerwear,NY,827,LISTED_RESALE,2026-09-04T09:48:00.000Z,RS-22515
TB-3216,TU-BAG-10928,Outerwear,CA,751,LISTED_RESALE,2026-09-04T09:50:00.000Z,RS-22516
TB-3217,TU-BAG-10929,Tops,CA,162,REPAIRED,2026-09-04T09:52:00.000Z,RP-22517
TB-3218,TU-BAG-10929,Accessories,TX,127,LISTED_RESALE,2026-09-04T09:54:00.000Z,RS-22518
TB-3219,TU-BAG-10930,Knitwear,CA,415,LISTED_RESALE,2026-09-04T09:56:00.000Z,RS-22519
TB-3220,TU-BAG-10930,Knitwear,CA,294,LISTED_RESALE,2026-09-04T09:58:00.000Z,RS-22520
TB-3221,TU-BAG-10931,Tops,CA,,LISTED_RESALE,2026-09-04T10:00:00.000Z,RS-22521
TB-3222,TU-BAG-10931,Knitwear,CA,368,LISTED_RESALE,2026-09-04T10:02:00.000Z,RS-22522
TB-3223,TU-BAG-10932,Outerwear,CA,934,REPAIRED,2026-09-04T10:04:00.000Z,RP-22523
TB-3224,TU-BAG-10932,Knitwear,CA,287,REPAIRED,2026-09-04T10:06:00.000Z,RP-22524
TB-3225,TU-BAG-10933,Tops,CA,,REPAIRED,2026-09-04T10:08:00.000Z,RP-22525
TB-3226,TU-BAG-10933,Knitwear,CA,393,REPAIRED,2026-09-04T10:10:00.000Z,RP-22526
TB-3227,TU-BAG-10934,Knitwear,,,LISTED_RESALE,2026-09-04T10:12:00.000Z,RS-22527
TB-3228,TU-BAG-10934,Knitwear,CA,,LISTED_RESALE,2026-09-04T10:14:00.000Z,RS-22528
TB-3229,TU-BAG-10935,Tops,CA,199,DOWN_CYCLED_SHRED,2026-09-04T10:16:00.000Z,
TB-3230,TU-BAG-10935,Tops,NY,165,LISTED_RESALE,2026-09-04T10:18:00.000Z,RS-22530
TB-3231,TU-BAG-10936,Outerwear,CA,852,LANDFILL,2026-09-04T10:20:00.000Z,
TB-3232,TU-BAG-10936,Accessories,CA,99,UNVERIFIED_EXPORT,2026-09-04T10:22:00.000Z,
TB-3233,TU-BAG-10937,Outerwear,,766,LISTED_RESALE,2026-09-04T10:24:00.000Z,RS-22533
TB-3234,TU-BAG-10937,Accessories,FL,,REPAIRED,2026-09-04T10:26:00.000Z,RP-22534
TB-3235,TU-BAG-10938,Outerwear,CA,743,REPAIRED,2026-09-04T10:28:00.000Z,RP-22535
TB-3236,TU-BAG-10938,Outerwear,CA,861,LISTED_RESALE,2026-09-04T10:30:00.000Z,RS-22536
TB-3237,TU-BAG-10939,Denim,TX,537,LISTED_RESALE,2026-09-04T10:32:00.000Z,RS-22537
TB-3238,TU-BAG-10939,Tops,,198,REPAIRED,2026-09-04T10:34:00.000Z,RP-22538
TB-3239,TU-BAG-10940,Outerwear,GA,736,UNVERIFIED_EXPORT,2026-09-04T10:36:00.000Z,
TB-3240,TU-BAG-10940,Accessories,CA,,LISTED_RESALE,2026-09-04T10:38:00.000Z,RS-22540
TB-3241,TU-BAG-10941,Outerwear,CA,1027,REPAIRED,2026-09-04T10:40:00.000Z,RP-22541
TB-3242,TU-BAG-10941,Accessories,FL,,LISTED_RESALE,2026-09-04T10:42:00.000Z,RS-22542
TB-3243,TU-BAG-10942,Outerwear,FL,754,REPAIRED,2026-09-04T10:44:00.000Z,RP-22543
TB-3244,TU-BAG-10942,Knitwear,CA,304,LISTED_RESALE,2026-09-04T10:46:00.000Z,RS-22544
TB-3245,TU-BAG-10943,Denim,CA,760,REPAIRED,2026-09-04T10:48:00.000Z,RP-22545
TB-3246,TU-BAG-10943,Accessories,CA,107,REPAIRED,2026-09-04T10:50:00.000Z,RP-22546
TB-3247,TU-BAG-10944,Outerwear,CA,900,UNVERIFIED_EXPORT,2026-09-04T10:52:00.000Z,
TB-3248,TU-BAG-10944,Denim,CA,655,LISTED_RESALE,2026-09-04T10:54:00.000Z,RS-22548
TB-3249,TU-BAG-10945,Tops,CA,149,UNVERIFIED_EXPORT,2026-09-04T10:56:00.000Z,
TB-3250,TU-BAG-10945,Accessories,CA,127,REPAIRED,2026-09-04T10:58:00.000Z,RP-22550
TB-3251,TU-BAG-10946,Denim,CA,527,LANDFILL,2026-09-04T11:00:00.000Z,
TB-3252,TU-BAG-10946,Outerwear,CA,849,REPAIRED,2026-09-04T11:02:00.000Z,RP-22552
TB-3253,TU-BAG-10947,Accessories,WA,,LISTED_RESALE,2026-09-04T11:04:00.000Z,RS-22553
TB-3254,TU-BAG-10947,Outerwear,CA,1064,LISTED_RESALE,2026-09-04T11:06:00.000Z,RS-22554
TB-3255,TU-BAG-10948,Tops,CA,172,LISTED_RESALE,2026-09-04T11:08:00.000Z,RS-22555
TB-3256,TU-BAG-10948,Outerwear,CA,,LISTED_RESALE,2026-09-04T11:10:00.000Z,RS-22556
TB-3257,TU-BAG-10949,Denim,AZ,766,REPAIRED,2026-09-04T11:12:00.000Z,RP-22557
TB-3258,TU-BAG-10949,Outerwear,GA,785,LISTED_RESALE,2026-09-04T11:14:00.000Z,RS-22558
TB-3259,TU-BAG-10950,Accessories,CA,103,UNVERIFIED_EXPORT,2026-09-04T11:16:00.000Z,
TB-3260,TU-BAG-10950,Outerwear,OR,744,DOWN_CYCLED_SHRED,2026-09-04T11:18:00.000Z,
TB-3261,TU-BAG-10951,Accessories,,101,LISTED_RESALE,2026-09-04T11:20:00.000Z,RS-22561
TB-3262,TU-BAG-10951,Denim,CA,763,DOWN_CYCLED_SHRED,2026-09-04T11:22:00.000Z,
TB-3263,TU-BAG-10952,Denim,CA,577,REPAIRED,2026-09-04T11:24:00.000Z,RP-22563
TB-3264,TU-BAG-10952,Denim,CA,668,REPAIRED,2026-09-04T11:26:00.000Z,RP-22564
TB-3265,TU-BAG-10953,Denim,CA,,REPAIRED,2026-09-04T11:28:00.000Z,RP-22565
TB-3266,TU-BAG-10953,Denim,,705,LISTED_RESALE,2026-09-04T11:30:00.000Z,RS-22566
TB-3267,TU-BAG-10954,Tops,CA,149,LISTED_RESALE,2026-09-04T11:32:00.000Z,RS-22567
TB-3268,TU-BAG-10954,Denim,CA,691,REPAIRED,2026-09-04T11:34:00.000Z,RP-22568
TB-3269,TU-BAG-10955,Outerwear,CA,771,LISTED_RESALE,2026-09-04T11:36:00.000Z,RS-22569
TB-3270,TU-BAG-10955,Accessories,,137,REPAIRED,2026-09-04T11:38:00.000Z,RP-22570
TB-3271,TU-BAG-10956,Outerwear,CA,933,REPAIRED,2026-09-04T11:40:00.000Z,RP-22571
TB-3272,TU-BAG-10956,Tops,CA,,LISTED_RESALE,2026-09-04T11:42:00.000Z,RS-22572
TB-3273,TU-BAG-10957,Outerwear,CO,795,REPAIRED,2026-09-04T11:44:00.000Z,RP-22573
TB-3274,TU-BAG-10957,Accessories,CA,126,LISTED_RESALE,2026-09-04T11:46:00.000Z,RS-22574
TB-3275,TU-BAG-10958,Denim,CA,610,REPAIRED,2026-09-04T11:48:00.000Z,RP-22575
TB-3276,TU-BAG-10958,Tops,CA,172,UNVERIFIED_EXPORT,2026-09-04T11:50:00.000Z,
TB-3277,TU-BAG-10959,Outerwear,CA,999,LISTED_RESALE,2026-09-04T11:52:00.000Z,RS-22577
TB-3278,TU-BAG-10959,Tops,CA,177,LISTED_RESALE,2026-09-04T11:54:00.000Z,RS-22578
TB-3279,TU-BAG-10960,Accessories,CA,113,REPAIRED,2026-09-04T11:56:00.000Z,RP-22579
TB-3280,TU-BAG-10960,Tops,OR,215,REPAIRED,2026-09-04T11:58:00.000Z,RP-22580
TB-3281,TU-BAG-10961,Outerwear,,877,LISTED_RESALE,2026-09-04T12:00:00.000Z,RS-22581
TB-3282,TU-BAG-10961,Tops,CA,206,LISTED_RESALE,2026-09-04T12:02:00.000Z,RS-22582
TB-3283,TU-BAG-10962,Denim,CA,537,REPAIRED,2026-09-04T12:04:00.000Z,RP-22583
TB-3284,TU-BAG-10962,Outerwear,CA,836,LISTED_RESALE,2026-09-04T12:06:00.000Z,RS-22584
TB-3285,TU-BAG-10963,Denim,FL,,REPAIRED,2026-09-04T12:08:00.000Z,RP-22585
TB-3286,TU-BAG-10963,Denim,CA,,LISTED_RESALE,2026-09-04T12:10:00.000Z,RS-22586
TB-3287,TU-BAG-10964,Outerwear,CA,883,LISTED_RESALE,2026-09-04T12:12:00.000Z,RS-22587
TB-3288,TU-BAG-10964,Knitwear,CA,,LISTED_RESALE,2026-09-04T12:14:00.000Z,RS-22588
TB-3289,TU-BAG-10965,Tops,OR,,DOWN_CYCLED_SHRED,2026-09-04T12:16:00.000Z,
TB-3290,TU-BAG-10965,Denim,CA,603,LISTED_RESALE,2026-09-04T12:18:00.000Z,RS-22590
TB-3291,TU-BAG-10966,Denim,CA,560,REPAIRED,2026-09-04T12:20:00.000Z,RP-22591
TB-3292,TU-BAG-10966,Knitwear,GA,333,LISTED_RESALE,2026-09-04T12:22:00.000Z,RS-22592
TB-3293,TU-BAG-10967,Denim,CA,644,LISTED_RESALE,2026-09-04T12:24:00.000Z,RS-22593
TB-3294,TU-BAG-10967,Tops,CA,,LISTED_RESALE,2026-09-04T12:26:00.000Z,RS-22594
TB-3295,TU-BAG-10968,Denim,,690,REPAIRED,2026-09-04T12:28:00.000Z,RP-22595
TB-3296,TU-BAG-10968,Accessories,CA,,LISTED_RESALE,2026-09-04T12:30:00.000Z,RS-22596
TB-3297,TU-BAG-10969,Accessories,CA,,REPAIRED,2026-09-04T12:32:00.000Z,RP-22597
TB-3298,TU-BAG-10969,Accessories,CA,117,UNVERIFIED_EXPORT,2026-09-04T12:34:00.000Z,
TB-3299,TU-BAG-10970,Tops,NV,167,LISTED_RESALE,2026-09-04T12:36:00.000Z,RS-22599
TB-3300,TU-BAG-10970,Accessories,CA,135,LISTED_RESALE,2026-09-04T12:38:00.000Z,RS-22600
TB-3301,TU-BAG-10971,Knitwear,CA,407,REPAIRED,2026-09-04T12:40:00.000Z,RP-22601
TB-3302,TU-BAG-10971,Accessories,WA,139,REPAIRED,2026-09-04T12:42:00.000Z,RP-22602
TB-3303,TU-BAG-10972,Accessories,CA,127,LISTED_RESALE,2026-09-04T12:44:00.000Z,RS-22603
TB-3304,TU-BAG-10972,Accessories,CA,117,REPAIRED,2026-09-04T12:46:00.000Z,RP-22604
TB-3305,TU-BAG-10973,Knitwear,IL,405,REPAIRED,2026-09-04T12:48:00.000Z,RP-22605
TB-3306,TU-BAG-10973,Tops,CA,179,REPAIRED,2026-09-04T12:50:00.000Z,RP-22606
TB-3307,TU-BAG-10974,Denim,CO,735,UNVERIFIED_EXPORT,2026-09-04T12:52:00.000Z,
TB-3308,TU-BAG-10974,Outerwear,CA,758,LANDFILL,2026-09-04T12:54:00.000Z,
TB-3309,TU-BAG-10975,Accessories,CA,137,DOWN_CYCLED_SHRED,2026-09-04T12:56:00.000Z,
TB-3310,TU-BAG-10975,Knitwear,,,LISTED_RESALE,2026-09-04T12:58:00.000Z,RS-22610
TB-3311,TU-BAG-10976,Knitwear,CA,389,LISTED_RESALE,2026-09-04T13:00:00.000Z,RS-22611
TB-3312,TU-BAG-10976,Denim,CA,777,REPAIRED,2026-09-04T13:02:00.000Z,RP-22612
TB-3313,TU-BAG-10977,Tops,CA,,REPAIRED,2026-09-04T13:04:00.000Z,RP-22613
TB-3314,TU-BAG-10977,Tops,CA,,LISTED_RESALE,2026-09-04T13:06:00.000Z,RS-22614
TB-3315,TU-BAG-10978,Knitwear,NY,291,UNVERIFIED_EXPORT,2026-09-04T13:08:00.000Z,
TB-3316,TU-BAG-10978,Denim,OR,554,REPAIRED,2026-09-04T13:10:00.000Z,RP-22616
TB-3317,TU-BAG-10979,Denim,AZ,619,REPAIRED,2026-09-04T13:12:00.000Z,RP-22617
TB-3318,TU-BAG-10979,Outerwear,CA,,LISTED_RESALE,2026-09-04T13:14:00.000Z,RS-22618
TB-3319,TU-BAG-10980,Denim,CO,720,DOWN_CYCLED_SHRED,2026-09-04T13:16:00.000Z,
TB-3320,TU-BAG-10980,Denim,CA,610,LISTED_RESALE,2026-09-04T13:18:00.000Z,RS-22620
TB-3321,TU-BAG-10981,Knitwear,FL,,LISTED_RESALE,2026-09-04T13:20:00.000Z,RS-22621
TB-3322,TU-BAG-10981,Outerwear,,949,LISTED_RESALE,2026-09-04T13:22:00.000Z,RS-22622
TB-3323,TU-BAG-10982,Knitwear,GA,372,REPAIRED,2026-09-04T13:24:00.000Z,RP-22623
TB-3324,TU-BAG-10982,Accessories,CA,135,LISTED_RESALE,2026-09-04T13:26:00.000Z,RS-22624
TB-3325,TU-BAG-10983,Outerwear,,,REPAIRED,2026-09-04T13:28:00.000Z,RP-22625
TB-3326,TU-BAG-10983,Knitwear,CA,417,LISTED_RESALE,2026-09-04T13:30:00.000Z,RS-22626
TB-3327,TU-BAG-10984,Accessories,NY,,REPAIRED,2026-09-04T13:32:00.000Z,RP-22627
TB-3328,TU-BAG-10984,Denim,,,LISTED_RESALE,2026-09-04T13:34:00.000Z,RS-22628
TB-3329,TU-BAG-10985,Outerwear,CA,943,LISTED_RESALE,2026-09-04T13:36:00.000Z,RS-22629
TB-3330,TU-BAG-10985,Knitwear,CA,416,LISTED_RESALE,2026-09-04T13:38:00.000Z,RS-22630
TB-3331,TU-BAG-10986,Outerwear,,982,LISTED_RESALE,2026-09-04T13:40:00.000Z,RS-22631
TB-3332,TU-BAG-10986,Accessories,CA,123,REPAIRED,2026-09-04T13:42:00.000Z,RP-22632
TB-3333,TU-BAG-10987,Accessories,CA,,REPAIRED,2026-09-04T13:44:00.000Z,RP-22633
TB-3334,TU-BAG-10987,Knitwear,CA,350,REPAIRED,2026-09-04T13:46:00.000Z,RP-22634
TB-3335,TU-BAG-10988,Tops,CA,204,DOWN_CYCLED_SHRED,2026-09-04T13:48:00.000Z,
TB-3336,TU-BAG-10988,Denim,CA,694,REPAIRED,2026-09-04T13:50:00.000Z,RP-22636
TB-3337,TU-BAG-10989,Denim,,571,REPAIRED,2026-09-04T13:52:00.000Z,RP-22637
TB-3338,TU-BAG-10989,Accessories,CA,137,LISTED_RESALE,2026-09-04T13:54:00.000Z,RS-22638
TB-3339,TU-BAG-10990,Knitwear,CA,388,LANDFILL,2026-09-04T13:56:00.000Z,
TB-3340,TU-BAG-10990,Tops,CA,180,LISTED_RESALE,2026-09-04T13:58:00.000Z,RS-22640
TB-3341,TU-BAG-10991,Denim,FL,,REPAIRED,2026-09-04T14:00:00.000Z,RP-22641
TB-3342,TU-BAG-10991,Outerwear,CA,1006,LISTED_RESALE,2026-09-04T14:02:00.000Z,RS-22642
TB-3343,TU-BAG-10992,Knitwear,CA,,LISTED_RESALE,2026-09-04T14:04:00.000Z,RS-22643
TB-3344,TU-BAG-10992,Tops,CA,181,REPAIRED,2026-09-04T14:06:00.000Z,RP-22644
TB-3345,TU-BAG-10993,Knitwear,CA,387,LISTED_RESALE,2026-09-04T14:08:00.000Z,RS-22645
TB-3346,TU-BAG-10993,Denim,CA,728,LANDFILL,2026-09-04T14:10:00.000Z,
TB-3347,TU-BAG-10994,Outerwear,NY,1078,REPAIRED,2026-09-04T14:12:00.000Z,RP-22647
TB-3348,TU-BAG-10994,Outerwear,CA,860,REPAIRED,2026-09-04T14:14:00.000Z,RP-22648
TB-3349,TU-BAG-10995,Outerwear,CA,948,REPAIRED,2026-09-04T14:16:00.000Z,RP-22649
TB-3350,TU-BAG-10995,Tops,WA,195,REPAIRED,2026-09-04T14:18:00.000Z,RP-22650
TB-3351,TU-BAG-10996,Tops,CA,159,REPAIRED,2026-09-04T14:20:00.000Z,RP-22651
TB-3352,TU-BAG-10996,Denim,CA,778,REPAIRED,2026-09-04T14:22:00.000Z,RP-22652
TB-3353,TU-BAG-10997,Knitwear,IL,316,REPAIRED,2026-09-04T14:24:00.000Z,RP-22653
TB-3354,TU-BAG-10997,Denim,AZ,752,REPAIRED,2026-09-04T14:26:00.000Z,RP-22654
TB-3355,TU-BAG-10998,Denim,CA,596,LANDFILL,2026-09-04T14:28:00.000Z,
TB-3356,TU-BAG-10998,Tops,CA,176,UNVERIFIED_EXPORT,2026-09-04T14:30:00.000Z,
TB-3357,TU-BAG-10999,Denim,CA,606,REPAIRED,2026-09-04T14:32:00.000Z,RP-22657
TB-3358,TU-BAG-10999,Knitwear,CA,336,LISTED_RESALE,2026-09-04T14:34:00.000Z,RS-22658
TB-3359,TU-BAG-11000,Tops,CA,152,LISTED_RESALE,2026-09-04T14:36:00.000Z,RS-22659
TB-3360,TU-BAG-11000,Outerwear,,,LISTED_RESALE,2026-09-04T14:38:00.000Z,RS-22660
TB-3361,TU-BAG-11001,Accessories,CA,115,LISTED_RESALE,2026-09-04T14:40:00.000Z,RS-22661
TB-3362,TU-BAG-11001,Accessories,CA,139,REPAIRED,2026-09-04T14:42:00.000Z,RP-22662
TB-3363,TU-BAG-11002,Denim,,,REPAIRED,2026-09-04T14:44:00.000Z,RP-22663
TB-3364,TU-BAG-11002,Denim,WA,582,REPAIRED,2026-09-04T14:46:00.000Z,RP-22664
TB-3365,TU-BAG-11003,Outerwear,,,LISTED_RESALE,2026-09-04T14:48:00.000Z,RS-22665
TB-3366,TU-BAG-11003,Accessories,TX,137,LISTED_RESALE,2026-09-04T14:50:00.000Z,RS-22666
TB-3367,TU-BAG-11004,Tops,NV,160,LISTED_RESALE,2026-09-04T14:52:00.000Z,RS-22667
TB-3368,TU-BAG-11004,Tops,TX,158,LISTED_RESALE,2026-09-04T14:54:00.000Z,RS-22668
TB-3369,TU-BAG-11005,Knitwear,,378,REPAIRED,2026-09-04T14:56:00.000Z,RP-22669
TB-3370,TU-BAG-11005,Knitwear,CA,315,LISTED_RESALE,2026-09-04T14:58:00.000Z,RS-22670
TB-3371,TU-BAG-11006,Outerwear,CA,803,LISTED_RESALE,2026-09-04T15:00:00.000Z,RS-22671
TB-3372,TU-BAG-11006,Outerwear,CA,977,LISTED_RESALE,2026-09-04T15:02:00.000Z,RS-22672
TB-3373,TU-BAG-11007,Denim,CA,653,REPAIRED,2026-09-04T15:04:00.000Z,RP-22673
TB-3374,TU-BAG-11007,Denim,CA,702,LISTED_RESALE,2026-09-04T15:06:00.000Z,RS-22674
TB-3375,TU-BAG-11008,Tops,CA,163,LANDFILL,2026-09-04T15:08:00.000Z,
